step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
1,density,100,density,0.9876303443256081,0.078255854333328,5075,0.9876303443256081,,,
2,efermi,89,density,0.9700098065699889,0.13091975847921192,5075,0.9700098065699889,,,
2,efermi,89,efermi,0.905615807891017,0.20966589994671175,5073,0.905615807891017,,,
3,final_energy,100,density,0.9647427058062049,0.1393355925249398,5075,0.9647427058062049,,,
3,final_energy,100,efermi,0.8321188078639965,0.3087214431143667,5073,0.8321188078639965,,,
3,final_energy,100,final_energy,0.5945188752106719,0.4308955744713139,5075,0.5945188752106719,,,
4,total_magnetization,95,density,0.9602208117166684,0.1519650446332905,5075,0.9602208117166684,,,
4,total_magnetization,95,efermi,0.8453092024212294,0.28810191355500153,5073,0.8453092024212294,,,
4,total_magnetization,95,final_energy,0.2913306967061542,0.6298155261599323,5075,0.2913306967061542,,,
4,total_magnetization,95,total_magnetization,0.6437375761913642,0.3810801329174114,5075,0.6437375761913642,,,
5,volume,36,density,0.9594065490536986,0.15201425876913557,5075,0.9594065490536986,,,
5,volume,36,efermi,0.8163539824626932,0.3255379339466292,5073,0.8163539824626932,,,
5,volume,36,final_energy,0.24153429942732063,0.6641658860189201,5075,0.24153429942732063,,,
5,volume,36,total_magnetization,0.3058555837157485,0.5448203857399161,5075,0.3058555837157485,,,
5,volume,36,volume,0.36018087104321417,0.6564069524858326,5075,0.36018087104321417,,,
6,dielectric_total,50,density,0.9511218172415529,0.1694588638141532,5075,0.9511218172415529,,,
6,dielectric_total,50,efermi,0.8309333710663565,0.3073623753327501,5073,0.8309333710663565,,,
6,dielectric_total,50,final_energy,0.25388719058723974,0.645578667233192,5075,0.25388719058723974,,,
6,dielectric_total,50,total_magnetization,0.2772365630797583,0.6752625272280189,5075,0.2772365630797583,,,
6,dielectric_total,50,volume,0.2353898163174747,0.7069396727852987,5075,0.2353898163174747,,,
6,dielectric_total,50,dielectric_total,0.6018089134748075,0.47009922303951757,710,0.6018089134748075,,,
7,dielectric_ionic,38,density,0.9541479995484284,0.16308047532805722,5075,0.9541479995484284,,,
7,dielectric_ionic,38,efermi,0.8054154538992079,0.3326010532721367,5073,0.8054154538992079,,,
7,dielectric_ionic,38,final_energy,0.24838398603000833,0.6357720741777256,5075,0.24838398603000833,,,
7,dielectric_ionic,38,total_magnetization,0.24957188812122,0.6655472819148489,5075,0.24957188812122,,,
7,dielectric_ionic,38,volume,0.2629013791879169,0.6916319017212871,5075,0.2629013791879169,,,
7,dielectric_ionic,38,dielectric_total,0.47307320680073295,0.5277350755653892,710,0.47307320680073295,,,
7,dielectric_ionic,38,dielectric_ionic,0.45416313018160326,0.5584259496084298,710,0.45416313018160326,,,
8,dielectric_electronic,71,density,0.9488984739935928,0.17005355134220768,5075,0.9488984739935928,,,
8,dielectric_electronic,71,efermi,0.8242821707623088,0.31414981559095095,5073,0.8242821707623088,,,
8,dielectric_electronic,71,final_energy,0.22671503404432503,0.6469541040723784,5075,0.22671503404432503,,,
8,dielectric_electronic,71,total_magnetization,0.3128463195063711,0.6290073273561371,5075,0.3128463195063711,,,
8,dielectric_electronic,71,volume,0.18982923949778263,0.7116156133740782,5075,0.18982923949778263,,,
8,dielectric_electronic,71,dielectric_total,0.5481186802677172,0.503426113566458,710,0.5481186802677172,,,
8,dielectric_electronic,71,dielectric_ionic,0.3664453901169027,0.6304905632172396,710,0.3664453901169027,,,
8,dielectric_electronic,71,dielectric_electronic,0.8105745388936312,0.2623371468964204,710,0.8105745388936312,,,
9,magnetization,37,density,0.9341011585556473,0.1936992164069007,5235,0.9341011585556473,,,
9,magnetization,37,efermi,0.8100648162688333,0.3316835245932978,5233,0.8100648162688333,,,
9,magnetization,37,final_energy,0.2946217292452207,0.6681924446596036,5235,0.2946217292452207,,,
9,magnetization,37,total_magnetization,0.2945005228035187,0.6182517333876576,5235,0.2945005228035187,,,
9,magnetization,37,volume,0.27939277988950173,0.6952350712503049,5235,0.27939277988950173,,,
9,magnetization,37,dielectric_total,0.45414096920343694,0.5141965124474791,719,0.45414096920343694,,,
9,magnetization,37,dielectric_ionic,0.4184282459523485,0.585150672264004,719,0.4184282459523485,,,
9,magnetization,37,dielectric_electronic,0.7664219628670838,0.2812385808641485,719,0.7664219628670838,,,
9,magnetization,37,magnetization,0.6089657059855926,0.45761641629190786,244,0.6089657059855926,,,
10,curie,58,density,0.9423059890885764,0.18624158904867727,5235,0.9423059890885764,,,
10,curie,58,efermi,0.8250390367149487,0.31587813160202965,5233,0.8250390367149487,,,
10,curie,58,final_energy,0.2766603330398666,0.6395356383450984,5235,0.2766603330398666,,,
10,curie,58,total_magnetization,0.3587271284457647,0.5791561455626297,5235,0.3587271284457647,,,
10,curie,58,volume,0.29425727752959374,0.68181742970397,5235,0.29425727752959374,,,
10,curie,58,dielectric_total,0.5019710012633964,0.5091880144002771,719,0.5019710012633964,,,
10,curie,58,dielectric_ionic,0.4115666950575886,0.6001020584010827,719,0.4115666950575886,,,
10,curie,58,dielectric_electronic,0.7616386199888312,0.27331273485777186,719,0.7616386199888312,,,
